timestamp,value,prediction
2014-04-02 09:35:00,68.033208379,64.18199920654297
2014-04-02 09:40:00,67.8807901361,65.7266616821289
2014-04-02 09:45:00,69.013258854,68.36196899414062
2014-04-02 09:50:00,65.10396984319999,69.65567016601562
2014-04-02 09:55:00,70.2161101186,76.1013412475586
2014-04-02 10:00:00,77.6372824499,72.42853546142578
2014-04-02 10:05:00,75.03521860720001,75.73335266113281
2014-04-02 10:10:00,82.6672903515,80.5003890991211
2014-04-02 10:15:00,81.134231415,78.81568908691406
2014-04-02 10:20:00,75.94883250699999,77.38460540771484
2014-04-02 10:25:00,82.9950280268,80.41735076904297
2014-04-02 10:30:00,84.1224080417,82.94706726074219
2014-04-02 10:35:00,78.1721644651,80.70354461669922
2014-04-02 10:40:00,73.1760620264,79.77183532714844
2014-04-02 10:45:00,84.0530942696,72.8182144165039
2014-04-02 10:50:00,72.78072370390001,78.39116668701172
2014-04-02 10:55:00,70.591528474,76.69078063964844
2014-04-02 11:00:00,76.7763533891,71.23209381103516
2014-04-02 11:05:00,83.1296727423,73.57796478271484
2014-04-02 11:10:00,86.2517510694,78.90461730957031
2014-04-02 11:15:00,81.7033909269,82.90706634521484
2014-04-02 11:20:00,86.706040251,80.51610565185547
2014-04-02 11:25:00,73.03706582779999,83.77256774902344
2014-04-02 11:30:00,72.5342273154,74.85421752929688
2014-04-02 11:35:00,81.1770687846,72.67401123046875
2014-04-02 11:40:00,86.9331139929,76.8090591430664
2014-04-02 11:45:00,79.5632796976,77.69335174560547
2014-04-02 11:50:00,72.3872981533,79.00230407714844
2014-04-02 11:55:00,75.0862615063,74.09248352050781
2014-04-02 12:00:00,75.8255864788,74.00826263427734
2014-04-02 12:05:00,77.3128272093,73.68408203125
2014-04-02 12:10:00,72.6104169524,75.75389099121094
2014-04-02 12:15:00,86.3745092681,71.59568786621094
2014-04-02 12:20:00,80.1527242878,75.17699432373047
2014-04-02 12:25:00,82.63561081600001,79.12105560302734
2014-04-02 12:30:00,72.9870756719,82.146728515625
2014-04-02 12:35:00,72.7784084679,74.22716522216797
2014-04-02 12:40:00,81.28582417140001,69.62896728515625
2014-04-02 12:45:00,86.09330008469999,77.00298309326172
2014-04-02 12:50:00,80.3591651609,80.2353286743164
2014-04-02 12:55:00,85.941852633,77.54244995117188
2014-04-02 13:00:00,84.9554661624,79.99369049072266
2014-04-02 13:05:00,73.19608929420002,84.40367126464844
2014-04-02 13:10:00,75.2132640735,79.32555389404297
2014-04-02 13:15:00,82.5035650975,71.40865325927734
2014-04-02 13:20:00,79.0770390755,76.09698486328125
2014-04-02 13:25:00,76.63280073109999,77.23181915283203
2014-04-02 13:30:00,78.67925414279999,75.23292541503906
2014-04-02 13:35:00,79.1042047737,75.13015747070312
2014-04-02 13:40:00,86.5480594925,78.09292602539062
2014-04-02 13:45:00,73.6376552595,82.36933898925781
2014-04-02 13:50:00,76.4573377829,76.64116668701172
2014-04-02 13:55:00,80.58169281640001,73.21570587158203
