timestamp,value,prediction
2014-02-16 00:05:00,6.686,6.356659412384033
2014-02-16 00:10:00,6.228,6.288409233093262
2014-02-16 00:15:00,6.28,6.278653621673584
2014-02-16 00:20:00,6.044,6.179227828979492
2014-02-16 00:25:00,6.246,6.092177391052246
2014-02-16 00:30:00,6.2479999999999976,5.950071334838867
2014-02-16 00:35:00,6.0420000000000025,6.312849998474121
2014-02-16 00:40:00,6.472,6.483431577682495
2014-02-16 00:45:00,6.04,6.183497667312622
2014-02-16 00:50:00,6.028,5.8697381019592285
2014-02-16 00:55:00,6.252000000000002,6.347292900085449
2014-02-16 01:00:00,6.224,6.277110576629639
2014-02-16 01:05:00,5.837999999999999,6.156759977340698
2014-02-16 01:10:00,6.63,6.037118911743164
2014-02-16 01:15:00,6.0420000000000025,6.265621662139893
2014-02-16 01:20:00,6.228,6.029242277145386
2014-02-16 01:25:00,6.05,6.255015850067139
2014-02-16 01:30:00,6.506,6.252317428588867
2014-02-16 01:35:00,7.268,6.275561094284058
2014-02-16 01:40:00,6.072,6.15709114074707
2014-02-16 01:45:00,5.834,6.0926244258880615
2014-02-16 01:50:00,6.0520000000000005,6.255247592926025
2014-02-16 01:55:00,6.046,6.159052848815918
2014-02-16 02:00:00,6.028,6.0192506313323975
2014-02-16 02:05:00,5.852,6.169051170349121
2014-02-16 02:10:00,6.016,6.357098579406738
2014-02-16 02:15:00,6.874,6.1250693798065186
2014-02-16 02:20:00,6.864,6.054392576217651
2014-02-16 02:25:00,6.047999999999999,6.229310750961304
2014-02-16 02:30:00,5.837999999999999,6.320792198181152
2014-02-16 02:35:00,5.8660000000000005,6.193774938583374
2014-02-16 02:40:00,6.044,6.0244646072387695
2014-02-16 02:45:00,5.624,5.952880144119263
2014-02-16 02:50:00,6.044,6.106442451477051
2014-02-16 02:55:00,6.0420000000000025,6.35927677154541
2014-02-16 03:00:00,6.252000000000002,6.119496583938599
2014-02-16 03:05:00,7.058,6.027877569198608
2014-02-16 03:10:00,6.9179999999999975,6.221988677978516
2014-02-16 03:15:00,6.032,6.385075092315674
2014-02-16 03:20:00,5.816,6.070547103881836
2014-02-16 03:25:00,6.066,6.038860082626343
2014-02-16 03:30:00,5.8439999999999985,6.094065427780151
2014-02-16 03:35:00,5.816,5.9751362800598145
2014-02-16 03:40:00,6.682,6.220963001251221
2014-02-16 03:45:00,5.19,6.536602973937988
2014-02-16 03:50:00,5.86,5.7632386684417725
2014-02-16 03:55:00,6.046,5.999973297119141
2014-02-16 04:00:00,6.0520000000000005,6.187845468521118
2014-02-16 04:05:00,5.6320000000000014,6.266688108444214
2014-02-16 04:10:00,6.018,5.838616132736206
2014-02-16 04:15:00,5.63,6.1992340087890625
2014-02-16 04:20:00,6.066,5.892967939376831
2014-02-16 04:25:00,6.25,5.920370101928711
2014-02-16 04:30:00,6.024,6.215198755264282
2014-02-16 04:35:00,6.0420000000000025,6.356959342956543
