timestamp,value,training,prediction,label
2011-07-01 00:15:01,0.102708933718,1.0,1.0,0
2011-07-01 01:15:01,0.06803872889769999,1.0,1.0,0
2011-07-01 02:15:01,0.0779940923738,1.0,1.0,0
2011-07-01 03:15:01,0.0776821504362,1.0,1.0,0
2011-07-01 04:15:01,0.0779655822725,1.0,1.0,0
2011-07-01 05:15:01,0.07823870220160001,1.0,1.0,0
2011-07-01 06:15:01,0.0764376321353,1.0,1.0,0
2011-07-01 07:15:01,0.08136040308239999,1.0,1.0,0
2011-07-01 08:15:01,0.0740671641791,1.0,1.0,0
2011-07-01 09:15:01,0.0881683168317,1.0,1.0,0
2011-07-01 10:15:01,0.100271186441,1.0,1.0,0
2011-07-01 11:15:01,0.145846153846,1.0,1.0,0
2011-07-01 12:15:01,0.148755760369,1.0,1.0,0
2011-07-01 13:15:01,0.129252873563,1.0,1.0,0
2011-07-01 14:15:01,0.133892733564,1.0,1.0,0
2011-07-01 15:15:01,0.08897213855419998,1.0,1.0,0
2011-07-01 16:15:01,0.101374045802,1.0,1.0,0
2011-07-01 17:15:01,0.0847703289882,1.0,1.0,0
2011-07-01 18:15:01,0.07716263995289999,1.0,1.0,0
2011-07-01 19:15:01,0.09380160197170001,1.0,1.0,0
2011-07-01 20:15:01,0.17896278933499998,1.0,1.0,0
2011-07-01 21:15:01,0.058413361169099995,1.0,1.0,0
2011-07-01 22:15:01,0.31666062801899997,1.0,1.0,0
2011-07-01 23:15:01,0.585524215008,1.0,1.0,0
2011-07-02 00:15:01,0.54060629317,1.0,1.0,0
2011-07-02 01:15:01,0.157337024918,1.0,1.0,0
2011-07-02 02:15:01,0.112858958069,1.0,1.0,0
2011-07-02 03:15:01,0.135819935691,1.0,1.0,0
2011-07-02 04:15:01,0.141235469944,1.0,1.0,0
2011-07-02 05:15:01,0.133929462059,1.0,1.0,0
2011-07-02 06:15:01,0.140538705297,1.0,1.0,0
2011-07-02 07:15:01,0.163977340489,1.0,1.0,0
2011-07-02 08:15:01,0.13413253909199999,1.0,1.0,0
2011-07-02 09:15:01,0.155975103734,1.0,1.0,0
2011-07-02 10:15:01,0.155511111111,1.0,1.0,0
2011-07-02 11:15:01,0.217246376812,1.0,1.0,0
2011-07-02 12:15:01,0.364081632653,1.0,1.0,0
2011-07-02 13:15:01,0.303917525773,1.0,1.0,0
2011-07-02 14:15:01,0.169372146119,1.0,1.0,0
2011-07-02 15:15:01,0.21014705882399998,1.0,1.0,0
2011-07-02 16:15:01,0.142770069376,1.0,1.0,0
2011-07-02 17:15:01,0.132340234023,1.0,1.0,0
2011-07-02 18:15:01,0.217628111274,1.0,1.0,0
2011-07-02 19:15:01,0.125834018077,1.0,1.0,0
2011-07-02 20:15:01,0.121125169453,1.0,1.0,0
2011-07-02 21:15:01,0.14659190031199998,1.0,1.0,0
2011-07-02 22:15:01,0.13626494940199999,1.0,1.0,0
2011-07-02 23:15:01,0.287270341207,1.0,1.0,0
2011-07-03 00:15:01,0.262491349481,1.0,1.0,0
2011-07-03 01:15:01,0.177481617647,1.0,1.0,0
2011-07-03 02:15:01,0.164255803368,1.0,1.0,0
2011-07-03 03:15:01,0.0943986420951,1.0,1.0,0
2011-07-03 04:15:01,0.147355967078,1.0,1.0,0
2011-07-03 05:15:01,0.147790357925,1.0,1.0,0
2011-07-03 06:15:01,0.159181698196,1.0,1.0,0
2011-07-03 07:15:01,0.179014423077,1.0,1.0,0
2011-07-03 08:15:01,0.158061389338,1.0,1.0,0
2011-07-03 09:15:01,0.16449579831900002,1.0,1.0,0
2011-07-03 10:15:01,0.210178571429,1.0,1.0,0
2011-07-03 11:15:01,0.36150837988799994,1.0,1.0,0
2011-07-03 12:15:01,0.39624242424199996,1.0,1.0,0
2011-07-03 13:15:01,0.3108,1.0,1.0,0
2011-07-03 14:15:01,0.163407894737,1.0,1.0,0
2011-07-03 15:15:01,0.23282738095199998,1.0,1.0,0
2011-07-03 16:15:01,0.150031725888,1.0,1.0,0
2011-07-03 17:15:01,0.153234649123,1.0,1.0,0
2011-07-03 18:15:01,0.129575841402,1.0,1.0,0
2011-07-03 19:15:01,0.159706055262,1.0,1.0,0
2011-07-03 20:15:01,0.12459255533199999,1.0,1.0,0
2011-07-03 21:15:01,0.157410306588,1.0,1.0,0
2011-07-03 22:15:01,0.18838633686700001,1.0,1.0,0
2011-07-03 23:15:01,0.17020895522399998,1.0,1.0,0
2011-07-04 00:15:01,0.269775,1.0,1.0,0
2011-07-04 01:15:01,0.177579818683,1.0,1.0,0
2011-07-04 02:15:01,0.10412621359200001,1.0,1.0,0
2011-07-04 03:15:01,0.138887434555,1.0,1.0,0
2011-07-04 04:15:01,0.156115560641,1.0,1.0,0
2011-07-04 05:15:01,0.14933023616,1.0,1.0,0
2011-07-04 06:15:01,0.139427385892,1.0,1.0,0
2011-07-04 07:15:01,0.165333333333,1.0,1.0,0
2011-07-04 08:15:01,0.166898029135,1.0,1.0,0
2011-07-04 09:15:01,0.148737024221,1.0,1.0,0
2011-07-04 10:15:01,0.206421052632,1.0,1.0,0
2011-07-04 11:15:01,0.428450704225,1.0,1.0,0
2011-07-04 12:15:01,0.43265625,1.0,1.0,0
2011-07-04 13:15:01,0.367876712329,1.0,1.0,0
2011-07-04 14:15:01,0.273265306122,1.0,1.0,0
2011-07-04 15:15:01,0.21668231611900002,1.0,1.0,0
2011-07-04 16:15:01,0.11201697127900001,1.0,1.0,0
2011-07-04 17:15:01,0.10167945439,1.0,1.0,0
2011-07-04 18:15:01,0.0925862785863,1.0,1.0,0
2011-07-04 19:15:01,0.0895495495495,1.0,1.0,0
2011-07-04 20:15:01,0.115989208633,1.0,1.0,0
2011-07-04 21:15:01,0.0836048125868,1.0,1.0,0
2011-07-04 22:15:01,0.12985268630799998,1.0,1.0,0
2011-07-04 23:15:01,0.203508064516,1.0,1.0,0
2011-07-05 00:15:01,0.217587719298,1.0,1.0,0
2011-07-05 01:15:01,0.11420301042099999,1.0,1.0,0
2011-07-05 02:15:01,0.101214821764,1.0,1.0,0
2011-07-05 03:15:01,0.08407457627119999,1.0,1.0,0
2011-07-05 04:15:01,0.09908303249099999,1.0,1.0,0
2011-07-05 05:15:01,0.09418840579710001,1.0,1.0,0
2011-07-05 06:15:01,0.103973607038,1.0,1.0,0
2011-07-05 07:15:01,0.10467511885900001,1.0,1.0,0
2011-07-05 08:15:01,0.0974506283662,1.0,1.0,0
2011-07-05 09:15:01,0.0919031141869,1.0,1.0,0
2011-07-05 10:15:01,0.157662337662,1.0,1.0,0
2011-07-05 11:15:01,0.167058823529,1.0,1.0,0
2011-07-05 12:15:01,0.235480225989,1.0,1.0,0
2011-07-05 13:15:01,0.212184300341,1.0,1.0,0
2011-07-05 14:15:01,0.11274285714299999,1.0,1.0,0
2011-07-05 15:15:01,0.14773033707900002,1.0,1.0,0
2011-07-05 16:15:01,0.11976305869699999,1.0,1.0,0
2011-07-05 17:15:01,0.08677312042580002,1.0,1.0,0
2011-07-05 18:15:01,0.127560553633,1.0,1.0,0
2011-07-05 19:15:01,0.0977996485062,1.0,1.0,0
2011-07-05 20:15:01,0.11417013407299999,1.0,1.0,0
2011-07-05 21:15:01,0.105995567048,1.0,1.0,0
2011-07-05 22:15:01,0.0858952702703,1.0,1.0,0
2011-07-05 23:15:01,0.160833333333,1.0,1.0,0
2011-07-06 00:15:01,0.19215722120700002,1.0,1.0,0
2011-07-06 01:15:01,0.107871700635,1.0,1.0,0
2011-07-06 02:15:01,0.083264947245,1.0,1.0,0
2011-07-06 03:15:01,0.09184149950670001,1.0,1.0,0
2011-07-06 04:15:01,0.0995795691452,1.0,1.0,0
2011-07-06 05:15:01,0.0932699753608,1.0,1.0,0
2011-07-06 06:15:01,0.10159129692800001,1.0,1.0,0
2011-07-06 07:15:01,0.0921109399076,1.0,1.0,0
2011-07-06 08:15:01,0.127071583514,1.0,1.0,0
2011-07-06 09:15:01,0.137097966728,1.0,1.0,0
2011-07-06 10:15:01,0.11842105263199999,1.0,1.0,0
2011-07-06 11:15:01,0.144338842975,1.0,1.0,0
2011-07-06 12:15:01,0.0782887700535,1.0,1.0,0
2011-07-06 13:15:01,0.22030120481899998,1.0,1.0,0
2011-07-06 14:15:01,0.164699453552,1.0,1.0,0
2011-07-06 15:15:01,0.108463047744,1.0,1.0,0
2011-07-06 16:15:01,0.10273697694299999,1.0,1.0,0
2011-07-06 17:15:01,0.102960647297,1.0,1.0,0
2011-07-06 18:15:01,0.123211245809,1.0,1.0,0
2011-07-06 19:15:01,0.113019491245,1.0,1.0,0
2011-07-06 20:15:01,0.084253776435,1.0,1.0,0
2011-07-06 21:15:01,0.110483921324,1.0,1.0,0
2011-07-06 22:15:01,0.113454935622,1.0,1.0,0
2011-07-06 23:15:01,0.116834291188,1.0,1.0,0
2011-07-07 00:15:01,0.09726593406589999,1.0,1.0,0
2011-07-07 01:15:01,0.105179153094,1.0,1.0,0
2011-07-07 02:15:01,0.10259502924000001,1.0,1.0,0
2011-07-07 05:15:01,0.10758750167600001,1.0,1.0,0
2011-07-07 06:15:01,0.0903654342218,1.0,1.0,0
2011-07-07 07:15:01,0.127488095238,1.0,1.0,0
2011-07-07 08:15:01,0.0985870445344,1.0,1.0,0
2011-07-07 09:15:01,0.136444444444,1.0,1.0,0
2011-07-07 10:15:01,0.140586206897,1.0,1.0,0
2011-07-07 11:15:01,0.188407643312,0.0,0.13556740893003077,0
2011-07-07 12:15:01,0.283051948052,0.0,0.16295436411276137,0
2011-07-07 13:15:01,0.251264367816,0.0,0.21058922964441232,0
2011-07-07 14:15:01,0.19325531914900002,0.0,0.2006133449696724,0
2011-07-07 15:15:01,0.140306486101,0.0,0.1712181502902959,0
2011-07-07 16:15:01,0.13211786372,0.0,0.14202494684391048,0
2011-07-07 17:15:01,0.11750653423900001,0.0,0.13464037442550628,0
2011-07-07 18:15:01,0.122098009188,0.0,0.12666911354585517,0
2011-07-07 19:15:01,0.17282877079999998,0.0,0.1279756829808212,0
2011-07-07 20:15:01,0.208624247635,0.0,0.15281883570748184,0
2011-07-07 21:15:01,0.139134796238,0.0,0.1731333621299526,0
2011-07-07 22:15:01,0.178056994819,0.0,0.1416776748543332,0
2011-07-07 23:15:01,0.109612486545,0.0,0.1569588414351289,0
2011-07-08 00:15:01,0.08695804195800001,0.0,0.1254256759635325,0
2011-07-08 01:15:01,0.134871794872,0.0,0.11072803145728663,0
2011-07-08 02:15:01,0.121639157655,0.0,0.1323366747792049,0
2011-07-08 06:15:01,0.132551401869,0.0,0.12841225938227413,0
2011-07-08 09:15:01,0.143741677763,0.0,0.13326638675093316,0
2011-07-08 10:15:01,0.117344018317,0.0,0.13927796406948478,0
2011-07-08 14:15:01,0.189715994021,0.0,0.12712999381500423,0
2011-07-08 16:15:01,0.603828125,0.0,0.16093949943218155,0
2011-07-08 17:15:01,0.17552404439,0.0,0.36642742809685885,0
2011-07-08 18:15:01,0.129837033122,0.0,0.18189478237635326,0
2011-07-08 19:15:01,0.185934489403,0.0,0.13817252375207306,0
2011-07-08 20:15:01,0.237457081545,0.0,0.16038475164199475,0
2011-07-08 21:15:01,0.20671317829500002,0.0,0.18804744503942383,0
2011-07-08 22:15:01,0.128012345679,0.0,0.17630507554274633,0
2011-07-08 23:15:01,0.211916932907,0.0,0.13663359767978153,0
2011-07-09 09:15:01,0.34578125,0.0,0.1728514066612179,0
2011-07-09 15:15:01,0.133918069867,0.0,0.2422211432267835,0
2011-07-09 17:15:01,0.150357746845,0.0,0.1471828954238196,0
2011-07-09 18:15:01,0.203111864407,0.0,0.1441184211255087,0
2011-07-09 19:15:01,0.130078543377,0.0,0.1694374129343882,0
2011-07-09 20:15:01,0.167640449438,0.0,0.13683959423323383,0
2011-07-09 21:15:01,0.113326102675,0.0,0.1513257126605042,0
2011-07-09 22:15:01,0.206984732824,0.0,0.12657722577059455,0
2011-07-09 23:15:01,0.245220125786,0.0,0.1692799557841339,0
2011-07-10 00:15:01,0.218996282528,0.0,0.19286148727720379,0
2011-07-10 01:15:01,0.175434131737,0.0,0.18284387286789006,0
2011-07-10 02:15:01,0.15997638724899998,0.0,0.1604754631343989,0
2011-07-10 03:15:01,0.102847736626,0.0,0.15034760239665587,0
2011-07-10 04:15:01,0.133527934714,0.0,0.12136344423025486,0
2011-07-10 05:15:01,0.13079829696599998,0.0,0.13292094317201125,0
2011-07-10 06:15:01,0.142358490566,0.0,0.13293810689932453,0
2011-07-10 07:15:01,0.11858684985300001,0.0,0.1385665337523589,0
2011-07-10 08:15:01,0.23673151751,0.0,0.12765205334193114,0
2011-07-10 09:15:01,0.255961538462,0.0,0.18388307491637831,0
2011-07-10 10:15:01,0.200746268657,0.0,0.1997897238974491,0
2011-07-10 11:15:01,0.259387755102,0.0,0.17476815088745354,0
2011-07-10 12:15:01,0.311612903226,0.0,0.20039599136935277,0
2011-07-10 13:15:01,0.31784313725499996,0.0,0.22879832073672574,0
2011-07-10 14:15:01,0.23936842105300002,0.0,0.23513764620395838,0
2011-07-10 15:15:01,0.264626168224,0.0,0.1976815636358389,0
2011-07-10 16:15:01,0.24077777777800002,0.0,0.20561348833970225,0
2011-07-10 17:15:01,0.228554216867,0.0,0.1949298611470502,0
2011-07-10 18:15:01,0.15796,0.0,0.18773661863635133,0
2011-07-10 19:15:01,0.143783359498,0.0,0.15254036605006627,0
2011-07-10 20:15:01,0.148010948905,0.0,0.1415424173662519,0
2011-07-10 21:15:01,0.160905550146,0.0,0.14231946861385936,0
2011-07-10 22:15:01,0.145347776511,0.0,0.1486858386824293,0
2011-07-10 23:15:01,0.155945121951,0.0,0.1418550282080799,0
2011-07-11 00:15:01,0.136297468354,0.0,0.1462174858856968,0
2011-07-11 01:15:01,0.164156769596,0.0,0.13716277614925199,0
2011-07-11 02:15:01,0.12414872798399999,0.0,0.1496678106182307,0
2011-07-11 03:15:01,0.141942344045,0.0,0.13165163654835002,0
2011-07-11 04:15:01,0.13649411764699998,0.0,0.1382142020592625,0
2011-07-11 05:15:01,0.146881275842,0.0,0.13632662410645907,0
2011-07-11 06:15:01,0.142295918367,0.0,0.14116234762134786,0
2011-07-11 07:15:01,0.157718978102,0.0,0.1394936691942043,0
2011-07-11 08:15:01,0.138475120385,0.0,0.14680588935773997,0
2011-07-11 09:15:01,0.136170212766,0.0,0.1382911656515287,0
2011-07-11 10:15:01,0.275098039216,0.0,0.13617793855733543,0
2011-07-11 11:15:01,0.4325,0.0,0.2035490454997484,0
2011-07-11 12:15:01,0.333389830508,0.0,0.2880020559653695,0
2011-07-11 13:15:01,0.316944444444,0.0,0.24959772143863995,0
2011-07-11 14:15:01,0.301511627907,0.0,0.237122025023147,0
2011-07-11 15:15:01,0.19519163763099998,0.0,0.22815815534126924,0
2011-07-11 16:15:01,0.159351145038,0.0,0.17536775186079687,0
2011-07-11 17:15:01,0.145196471532,0.0,0.15177727676287187,0
2011-07-11 18:15:01,0.09437853107339998,0.0,0.14214133870778117,0
2011-07-11 19:15:01,0.09361817565279999,0.0,0.11628592507022173,0
2011-07-11 20:15:01,0.09550992931669999,0.0,0.11290537862923306,0
2011-07-11 21:15:01,0.0875148456057,0.0,0.11343249453263946,0
2011-07-11 22:15:01,0.101887323944,0.0,0.10960260522216644,0
2011-07-11 23:15:01,0.0932715820674,0.0,0.11615185928252501,0
2011-07-12 00:15:01,0.08018697829719999,0.0,0.11272107911266557,0
2011-07-12 01:15:01,0.107423208191,0.0,0.10595324643636789,0
2011-07-12 02:15:01,0.122129554656,0.0,0.11842130026742162,0
2011-07-12 03:15:01,0.118618346546,0.0,0.12703070193697658,0
2011-07-12 04:15:01,0.12147364771199999,0.0,0.12632420799770566,0
2011-07-12 05:15:01,0.122239309827,0.0,0.12763164272216412,0
2011-07-12 06:15:01,0.13008224479900002,0.0,0.12815652712679185,0
2011-07-12 07:15:01,0.119370415648,0.0,0.132034854259721,0
