timestamp,value,prediction_training,prediction,label
2014-07-06 20:10:00,0.06453452400000001,1.0,1.0,0
2014-07-06 20:15:00,0.064295318,1.0,1.0,0
2014-07-06 20:20:00,0.063879838,1.0,1.0,0
2014-07-06 20:25:00,0.065691833,1.0,1.0,0
2014-07-06 20:35:00,0.056301242,1.0,1.0,0
2014-07-06 20:40:00,0.067750636,1.0,1.0,0
2014-07-06 20:45:00,0.0,1.0,1.0,0
2014-07-06 20:55:00,0.06528790799999999,1.0,1.0,0
2014-07-06 21:00:00,0.063178539,1.0,1.0,0
2014-07-06 21:05:00,0.0,1.0,1.0,0
2014-07-06 21:10:00,0.0,1.0,1.0,0
2014-07-06 21:15:00,0.0,1.0,1.0,0
2014-07-07 16:15:00,0.06593207599999999,1.0,1.0,0
2014-07-07 16:20:00,0.068277308,1.0,1.0,0
2014-07-07 16:25:00,0.0,1.0,1.0,0
2014-07-07 16:35:00,0.062787234,1.0,1.0,0
2014-07-07 16:40:00,0.06657756599999999,1.0,1.0,0
2014-07-07 16:45:00,0.077044715,1.0,1.0,0
2014-07-07 16:50:00,0.075116301,1.0,1.0,0
2014-07-07 16:55:00,0.07199654,1.0,1.0,0
2014-07-07 17:00:00,0.0,1.0,1.0,0
2014-07-07 17:05:00,0.0,1.0,1.0,0
2014-07-07 17:25:00,0.061142873,1.0,1.0,0
2014-07-07 17:30:00,0.0,1.0,1.0,0
2014-07-07 17:35:00,0.04943192,1.0,1.0,0
2014-07-07 17:45:00,0.071269501,1.0,1.0,0
2014-07-07 17:50:00,0.064887449,1.0,1.0,0
2014-07-07 17:55:00,0.079126387,1.0,1.0,0
2014-07-07 18:00:00,0.079692364,1.0,1.0,0
2014-07-07 18:05:00,0.064561804,1.0,1.0,0
2014-07-07 18:10:00,0.076985488,1.0,1.0,0
2014-07-07 18:15:00,0.07198525900000001,1.0,1.0,0
2014-07-07 18:20:00,0.066090552,1.0,1.0,0
2014-07-07 18:25:00,0.06469324900000001,1.0,1.0,0
2014-07-07 18:30:00,0.064608783,1.0,1.0,0
2014-07-07 18:35:00,0.067478103,1.0,1.0,0
2014-07-07 18:40:00,0.069862932,1.0,1.0,0
2014-07-07 18:45:00,0.06589513,1.0,1.0,0
2014-07-07 18:50:00,0.06522446700000001,1.0,1.0,0
2014-07-07 18:55:00,0.058982897,1.0,1.0,0
2014-07-07 19:00:00,0.0,1.0,1.0,0
2014-07-07 19:30:00,0.0,1.0,1.0,0
2014-07-07 20:10:00,0.0,1.0,1.0,0
2014-07-07 20:15:00,0.07537598200000001,1.0,1.0,0
2014-07-07 20:20:00,0.06833768700000001,1.0,1.0,0
2014-07-07 20:25:00,0.077055882,1.0,1.0,0
2014-07-07 20:30:00,0.08510286800000001,1.0,1.0,0
2014-07-07 20:35:00,0.074617078,1.0,1.0,0
2014-07-07 20:40:00,0.073783769,1.0,1.0,0
2014-07-07 20:45:00,0.067219689,1.0,1.0,0
2014-07-07 20:50:00,0.082650582,1.0,1.0,0
2014-07-07 20:55:00,0.071369655,1.0,1.0,0
2014-07-07 21:00:00,0.074396641,1.0,1.0,0
2014-07-07 21:05:00,0.11970953,1.0,1.0,0
2014-07-07 21:10:00,0.06731445700000001,1.0,1.0,0
2014-07-07 21:15:00,0.072558182,1.0,1.0,0
2014-07-07 21:20:00,0.06728508700000001,1.0,1.0,0
2014-07-07 21:25:00,0.070712037,1.0,1.0,0
2014-07-07 21:30:00,0.064641756,1.0,1.0,0
2014-07-07 21:35:00,0.073068096,1.0,1.0,0
2014-07-07 21:40:00,0.07057474799999999,1.0,1.0,0
2014-07-07 21:45:00,0.066541138,1.0,1.0,0
2014-07-07 21:50:00,0.07096640900000001,1.0,1.0,0
2014-07-07 21:55:00,0.072068935,1.0,1.0,0
2014-07-07 22:00:00,0.068014095,1.0,1.0,0
2014-07-07 22:05:00,0.069069546,1.0,1.0,0
2014-07-07 22:10:00,0.066306158,1.0,1.0,0
2014-07-07 22:15:00,0.071656362,1.0,1.0,0
2014-07-07 22:20:00,0.070537682,1.0,1.0,0
2014-07-07 22:25:00,0.069981819,1.0,1.0,0
2014-07-07 22:30:00,0.063712692,1.0,1.0,0
2014-07-07 22:35:00,0.07592906599999999,1.0,1.0,0
2014-07-07 22:40:00,0.068992963,1.0,1.0,0
2014-07-07 22:45:00,0.073445647,1.0,1.0,0
2014-07-07 22:50:00,0.07052242,1.0,1.0,0
2014-07-07 22:55:00,0.226947951,1.0,1.0,0
2014-07-07 23:00:00,0.0770232,1.0,1.0,0
2014-07-07 23:05:00,0.072146928,1.0,1.0,0
2014-07-07 23:10:00,0.070184442,1.0,1.0,0
2014-07-07 23:15:00,0.071785589,1.0,1.0,0
2014-07-07 23:20:00,0.07143490799999999,1.0,1.0,0
2014-07-07 23:25:00,0.065622919,1.0,1.0,0
2014-07-07 23:30:00,0.081242128,1.0,1.0,0
2014-07-07 23:35:00,0.093692864,1.0,1.0,0
2014-07-07 23:40:00,0.090847328,1.0,1.0,0
2014-07-07 23:45:00,0.086801539,1.0,1.0,0
2014-07-07 23:50:00,0.072789827,1.0,1.0,0
2014-07-07 23:55:00,0.07527392299999999,1.0,1.0,0
2014-07-08 00:00:00,0.0,1.0,1.0,0
2014-07-08 00:05:00,0.074694667,1.0,1.0,0
2014-07-08 00:10:00,0.070129173,1.0,1.0,0
2014-07-08 00:20:00,0.080410458,1.0,1.0,0
2014-07-08 00:25:00,0.067807492,1.0,1.0,0
2014-07-08 00:30:00,0.08191316400000001,1.0,1.0,0
2014-07-08 00:35:00,0.0,1.0,1.0,0
2014-07-08 00:40:00,0.11203320300000001,1.0,1.0,0
